File: test2.txt
------------Properties------------
Number of cities: 51
Number of chromosomes: 500
Number of generations: 1000
Tournament candidates: 3
Crossover type: UOX with bitmask
Crossover rate: 100%
Mutation type: Scramble
Mutation rate: 0%
--------------Results-------------
Average distance of first generation: 1620.214
Average distance of last generation: 1448.5588
Best distance of first generation: 1394.783
Best distance of last generation: 1183.9829
-------Per generation stats-------
648 : Average=1458.3838Best=1230.4763
649 : Average=1457.3069Best=1230.4763
650 : Average=1456.5746Best=1230.4763
651 : Average=1452.5602Best=1230.4763
652 : Average=1452.9348Best=1230.4763
653 : Average=1462.8875Best=1230.4763
654 : Average=1461.3579Best=1230.4763
655 : Average=1465.2336Best=1230.4763
656 : Average=1458.0928Best=1230.4763
657 : Average=1454.5359Best=1230.4763
658 : Average=1457.5638Best=1230.4763
659 : Average=1455.6829Best=1230.4763
660 : Average=1465.5374Best=1230.4763
661 : Average=1456.7235Best=1230.4763
662 : Average=1463.44Best=1230.4763
663 : Average=1461.7825Best=1230.4763
664 : Average=1458.2968Best=1230.4763
665 : Average=1463.0266Best=1230.4763
666 : Average=1463.8552Best=1230.4763
667 : Average=1452.608Best=1230.4763
668 : Average=1459.0297Best=1230.4763
669 : Average=1461.4883Best=1230.4763
670 : Average=1464.9066Best=1230.4763
671 : Average=1456.2214Best=1230.4763
672 : Average=1465.4126Best=1230.4763
673 : Average=1460.7775Best=1230.4763
674 : Average=1466.5325Best=1230.4763
675 : Average=1466.4867Best=1230.4763
676 : Average=1461.6498Best=1230.4763
677 : Average=1457.9597Best=1230.4763
678 : Average=1459.0646Best=1230.4763
679 : Average=1452.1858Best=1230.4763
680 : Average=1454.2804Best=1230.4763
681 : Average=1458.7234Best=1230.4763
682 : Average=1455.0583Best=1230.4763
683 : Average=1452.2827Best=1230.4763
684 : Average=1464.8562Best=1230.4763
685 : Average=1461.9089Best=1230.4763
686 : Average=1457.8328Best=1230.4763
687 : Average=1464.0537Best=1230.4763
688 : Average=1457.297Best=1230.4763
689 : Average=1464.9725Best=1230.4763
690 : Average=1465.4479Best=1230.4763
691 : Average=1462.8027Best=1230.4763
692 : Average=1462.3398Best=1230.4763
693 : Average=1462.2083Best=1230.4763
694 : Average=1455.8966Best=1230.4763
695 : Average=1460.5221Best=1230.4763
696 : Average=1457.4039Best=1230.4763
697 : Average=1453.5343Best=1230.4763
698 : Average=1454.9425Best=1230.4763
699 : Average=1451.4589Best=1230.4763
700 : Average=1456.3416Best=1230.4763
701 : Average=1453.8907Best=1230.4763
702 : Average=1459.3295Best=1230.4763
703 : Average=1464.5831Best=1230.4763
704 : Average=1460.3534Best=1230.4763
705 : Average=1460.8687Best=1230.4763
706 : Average=1456.187Best=1230.4763
707 : Average=1460.3623Best=1230.4763
708 : Average=1459.0754Best=1230.4763
709 : Average=1452.0068Best=1230.4763
710 : Average=1461.631Best=1230.4763
711 : Average=1459.3921Best=1230.4763
712 : Average=1459.333Best=1230.4763
713 : Average=1462.4504Best=1230.4763
714 : Average=1462.5294Best=1230.4763
715 : Average=1456.7225Best=1230.4763
716 : Average=1456.847Best=1230.4763
717 : Average=1459.2085Best=1230.4763
718 : Average=1455.3243Best=1230.4763
719 : Average=1464.2828Best=1230.4763
720 : Average=1454.4326Best=1230.4763
721 : Average=1462.5764Best=1213.4604
722 : Average=1459.433Best=1213.4604
723 : Average=1459.5868Best=1213.4604
724 : Average=1454.2029Best=1213.4604
725 : Average=1458.3202Best=1213.4604
726 : Average=1457.4773Best=1213.4604
727 : Average=1462.7328Best=1213.4604
728 : Average=1463.5875Best=1213.4604
729 : Average=1463.5729Best=1213.4604
730 : Average=1461.947Best=1213.4604
731 : Average=1463.4415Best=1213.4604
732 : Average=1463.6155Best=1213.4604
733 : Average=1453.7867Best=1213.4604
734 : Average=1446.7642Best=1213.4604
735 : Average=1452.9878Best=1213.4604
736 : Average=1458.0808Best=1213.4604
737 : Average=1458.8138Best=1213.4604
738 : Average=1446.4985Best=1213.4604
739 : Average=1447.2617Best=1213.4604
740 : Average=1451.5585Best=1213.4604
741 : Average=1454.6355Best=1213.4604
742 : Average=1452.488Best=1213.4604
743 : Average=1454.3282Best=1213.4604
744 : Average=1468.6898Best=1213.4604
745 : Average=1466.1464Best=1213.4604
746 : Average=1450.853Best=1213.4604
747 : Average=1445.2549Best=1213.4604
748 : Average=1442.0898Best=1213.4604
749 : Average=1447.0272Best=1213.4604
750 : Average=1455.5879Best=1213.4604
751 : Average=1457.395Best=1213.4604
752 : Average=1458.932Best=1213.4604
753 : Average=1464.6349Best=1213.4604
754 : Average=1465.9689Best=1213.4604
755 : Average=1453.4672Best=1213.4604
756 : Average=1457.9106Best=1213.4604
757 : Average=1461.556Best=1213.4604
758 : Average=1457.8278Best=1213.4604
759 : Average=1455.3938Best=1213.4604
760 : Average=1460.0667Best=1213.4604
761 : Average=1460.3263Best=1213.4604
762 : Average=1457.6356Best=1213.4604
763 : Average=1453.6254Best=1213.4604
764 : Average=1455.8218Best=1213.4604
765 : Average=1446.2407Best=1213.4604
766 : Average=1443.355Best=1213.4604
767 : Average=1449.2151Best=1213.4604
768 : Average=1452.4166Best=1213.4604
769 : Average=1456.2577Best=1213.4604
770 : Average=1444.7373Best=1213.4604
771 : Average=1451.8019Best=1213.4604
772 : Average=1451.4952Best=1213.4604
773 : Average=1446.0996Best=1213.4604
774 : Average=1455.3273Best=1213.4604
775 : Average=1443.7542Best=1213.4604
776 : Average=1447.6431Best=1213.4604
777 : Average=1453.9739Best=1213.4604
778 : Average=1439.0143Best=1213.4604
779 : Average=1445.7273Best=1213.4604
780 : Average=1451.522Best=1213.4604
781 : Average=1447.5708Best=1213.4604
782 : Average=1446.0383Best=1213.4604
783 : Average=1448.7085Best=1213.4604
784 : Average=1453.9006Best=1213.4604
785 : Average=1450.7479Best=1213.4604
786 : Average=1457.9841Best=1213.4604
787 : Average=1460.5553Best=1213.4604
788 : Average=1460.4536Best=1213.4604
789 : Average=1456.4026Best=1213.4604
790 : Average=1446.2908Best=1213.4604
791 : Average=1446.759Best=1213.4604
792 : Average=1450.2554Best=1213.4604
793 : Average=1449.9233Best=1213.4604
794 : Average=1463.0891Best=1213.4604
795 : Average=1459.8209Best=1213.4604
796 : Average=1457.1841Best=1213.4604
797 : Average=1460.7799Best=1213.4604
798 : Average=1446.0112Best=1213.4604
799 : Average=1442.7495Best=1213.4604
800 : Average=1451.9552Best=1213.4604
801 : Average=1450.9371Best=1213.4604
802 : Average=1447.9535Best=1213.4604
803 : Average=1461.3527Best=1213.4604
804 : Average=1460.7767Best=1213.4604
805 : Average=1452.4515Best=1213.4604
806 : Average=1452.5447Best=1213.4604
807 : Average=1451.472Best=1213.4604
808 : Average=1453.8948Best=1213.4604
809 : Average=1452.6031Best=1213.4604
810 : Average=1453.6497Best=1213.4604
811 : Average=1454.2877Best=1213.4604
812 : Average=1459.9707Best=1213.4604
813 : Average=1451.1316Best=1213.4604
814 : Average=1450.8066Best=1213.4604
815 : Average=1454.4755Best=1213.4604
816 : Average=1451.8036Best=1213.4604
817 : Average=1454.2897Best=1213.4604
818 : Average=1446.1122Best=1213.4604
819 : Average=1445.7426Best=1213.4604
820 : Average=1452.4415Best=1213.4604
821 : Average=1455.1078Best=1213.4604
822 : Average=1454.3759Best=1213.4604
823 : Average=1456.6833Best=1213.4604
824 : Average=1462.8754Best=1213.4604
825 : Average=1456.2776Best=1213.4604
826 : Average=1447.8313Best=1213.4604
827 : Average=1456.8901Best=1213.4604
828 : Average=1457.3087Best=1213.4604
829 : Average=1461.6373Best=1213.4604
830 : Average=1457.8993Best=1213.4604
831 : Average=1447.629Best=1213.4604
832 : Average=1453.2169Best=1213.4604
833 : Average=1463.5692Best=1213.4604
834 : Average=1456.5977Best=1213.4604
835 : Average=1457.014Best=1213.4604
836 : Average=1450.4857Best=1213.4604
837 : Average=1447.583Best=1213.4604
838 : Average=1448.5973Best=1213.4604
839 : Average=1449.33Best=1213.4604
840 : Average=1456.0059Best=1213.4604
841 : Average=1461.6366Best=1213.4604
842 : Average=1462.1971Best=1213.4604
843 : Average=1469.2262Best=1213.4604
844 : Average=1459.9612Best=1213.4604
845 : Average=1451.5107Best=1213.4604
846 : Average=1460.7867Best=1213.4604
847 : Average=1452.7596Best=1213.4604
848 : Average=1454.615Best=1213.4604
849 : Average=1459.8386Best=1213.4604
850 : Average=1452.0675Best=1213.4604
851 : Average=1456.9318Best=1213.4604
852 : Average=1455.3555Best=1213.4604
853 : Average=1447.4739Best=1213.4604
854 : Average=1447.6458Best=1213.4604
855 : Average=1455.4478Best=1213.4604
856 : Average=1454.7417Best=1213.4604
857 : Average=1458.0656Best=1213.4604
858 : Average=1447.5184Best=1213.4604
859 : Average=1458.5021Best=1213.4604
860 : Average=1454.0046Best=1213.4604
861 : Average=1455.4873Best=1213.4604
862 : Average=1446.4243Best=1213.4604
863 : Average=1459.7424Best=1213.4604
864 : Average=1461.3649Best=1213.4604
865 : Average=1458.5593Best=1213.4604
866 : Average=1461.224Best=1213.4604
867 : Average=1461.4952Best=1213.4604
868 : Average=1454.7537Best=1213.4604
869 : Average=1447.1449Best=1213.4604
870 : Average=1444.3499Best=1213.4604
871 : Average=1455.1721Best=1213.4604
872 : Average=1456.3967Best=1213.4604
873 : Average=1454.205Best=1213.4604
874 : Average=1451.2142Best=1213.4604
875 : Average=1457.3646Best=1213.4604
876 : Average=1454.2112Best=1213.4604
877 : Average=1457.4825Best=1213.4604
878 : Average=1450.8453Best=1213.4604
879 : Average=1446.7064Best=1213.4604
880 : Average=1455.5942Best=1213.4604
881 : Average=1460.4482Best=1213.4604
882 : Average=1458.0641Best=1213.4604
883 : Average=1450.649Best=1213.4604
884 : Average=1456.3386Best=1213.4604
885 : Average=1450.5365Best=1213.4604
886 : Average=1456.3956Best=1213.4604
887 : Average=1457.5632Best=1213.4604
888 : Average=1445.8845Best=1213.4604
889 : Average=1443.9684Best=1213.4604
890 : Average=1445.6648Best=1213.4604
891 : Average=1440.1394Best=1213.4604
892 : Average=1461.871Best=1213.4604
893 : Average=1452.8872Best=1213.4604
894 : Average=1463.6613Best=1213.4604
895 : Average=1458.1476Best=1213.4604
896 : Average=1452.4556Best=1213.4604
897 : Average=1450.1271Best=1213.4604
898 : Average=1456.7699Best=1213.4604
899 : Average=1457.1189Best=1213.4604
900 : Average=1452.5734Best=1213.4604
901 : Average=1461.6083Best=1213.4604
902 : Average=1457.5481Best=1213.4604
903 : Average=1451.191Best=1213.4604
904 : Average=1450.4595Best=1213.4604
905 : Average=1452.4703Best=1213.4604
906 : Average=1450.0632Best=1213.4604
907 : Average=1459.5513Best=1213.4604
908 : Average=1459.7949Best=1213.4604
909 : Average=1451.1031Best=1213.4604
910 : Average=1441.0209Best=1213.4604
911 : Average=1448.14Best=1213.4604
912 : Average=1446.5674Best=1213.4604
913 : Average=1452.5135Best=1213.4604
914 : Average=1453.8481Best=1213.4604
915 : Average=1457.5679Best=1213.4604
916 : Average=1455.4819Best=1213.4604
917 : Average=1451.2324Best=1213.4604
918 : Average=1449.6614Best=1213.4604
919 : Average=1457.8248Best=1213.4604
920 : Average=1453.6918Best=1213.4604
921 : Average=1454.4111Best=1213.4604
922 : Average=1458.2261Best=1213.4604
923 : Average=1454.8534Best=1213.4604
924 : Average=1450.6233Best=1213.4604
925 : Average=1448.1732Best=1213.4604
926 : Average=1456.1339Best=1213.4604
927 : Average=1444.7086Best=1213.4604
928 : Average=1447.763Best=1213.4604
929 : Average=1452.8898Best=1213.4604
930 : Average=1448.8262Best=1213.4604
931 : Average=1453.0437Best=1213.4604
932 : Average=1455.4069Best=1213.4604
933 : Average=1451.2455Best=1213.4604
934 : Average=1451.5688Best=1213.4604
935 : Average=1458.0991Best=1213.4604
936 : Average=1461.5411Best=1213.4604
937 : Average=1454.2999Best=1213.4604
938 : Average=1459.0205Best=1213.4604
939 : Average=1454.6533Best=1213.4604
940 : Average=1464.9415Best=1213.4604
941 : Average=1463.9363Best=1213.4604
942 : Average=1453.316Best=1213.4604
943 : Average=1455.6136Best=1213.4604
944 : Average=1459.4207Best=1213.4604
945 : Average=1451.0188Best=1213.4604
946 : Average=1448.3792Best=1213.4604
947 : Average=1448.4755Best=1213.4604
948 : Average=1451.3539Best=1213.4604
949 : Average=1441.4878Best=1213.4604
950 : Average=1449.8253Best=1213.4604
951 : Average=1458.0242Best=1213.4604
952 : Average=1459.3234Best=1213.4604
953 : Average=1455.11Best=1213.4604
954 : Average=1460.0469Best=1213.4604
955 : Average=1465.7269Best=1213.4604
956 : Average=1466.779Best=1213.4604
957 : Average=1458.8121Best=1213.4604
958 : Average=1453.865Best=1213.4604
959 : Average=1456.0671Best=1213.4604
960 : Average=1459.4598Best=1213.4604
961 : Average=1453.8557Best=1213.4604
962 : Average=1455.2932Best=1213.4604
963 : Average=1451.611Best=1213.4604
964 : Average=1454.291Best=1213.4604
965 : Average=1456.3351Best=1213.4604
966 : Average=1448.1075Best=1213.4604
967 : Average=1445.4207Best=1213.4604
968 : Average=1451.1357Best=1213.4604
969 : Average=1453.234Best=1213.4604
970 : Average=1454.9888Best=1213.4604
971 : Average=1459.0469Best=1213.4604
972 : Average=1461.4196Best=1213.4604
973 : Average=1457.5449Best=1213.4604
974 : Average=1462.0743Best=1213.4604
975 : Average=1461.6682Best=1213.4604
976 : Average=1462.7745Best=1213.4604
977 : Average=1448.9448Best=1213.4604
978 : Average=1446.8835Best=1213.4604
979 : Average=1441.1741Best=1213.4604
980 : Average=1450.3812Best=1213.4604
981 : Average=1450.9391Best=1213.4604
982 : Average=1454.629Best=1213.4604
983 : Average=1444.8988Best=1213.4604
984 : Average=1453.1558Best=1213.4604
985 : Average=1449.2075Best=1213.4604
986 : Average=1444.3556Best=1183.9829
987 : Average=1448.2809Best=1183.9829
988 : Average=1454.0828Best=1183.9829
989 : Average=1455.5381Best=1183.9829
990 : Average=1456.2505Best=1183.9829
991 : Average=1452.7395Best=1183.9829
992 : Average=1451.5997Best=1183.9829
993 : Average=1451.813Best=1183.9829
994 : Average=1454.4014Best=1183.9829
995 : Average=1457.8933Best=1183.9829
996 : Average=1447.1713Best=1183.9829
997 : Average=1447.7722Best=1183.9829
998 : Average=1449.6184Best=1183.9829
999 : Average=1448.5588Best=1183.9829
EOF
